t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,LSIW,LSSW,Nstruct,Respi_growth,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,amino_acids,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,fructan,hiddenzone_age,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Lmax_em,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,mean_conc_sucrose,mstruct,nb_replications,proteins,ratio_DZ,sheath_Lmax,sucrose,sucrose_consumption_mstruct
111,1,MS,9,0.00000006,0.00099217,4.10602895,NA,NA,0.00000000,0.00000203,NA,26.95142244,54.67966192,0.00001160,0.00001356,0.00001588,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00099217,709010.23007303,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008791,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00516796,1.00000000,NA,0.00037382,0.00000609
111,1,MS,10,0.00000003,0.00068330,4.23317103,NA,NA,0.00000000,0.00000116,NA,26.95143103,54.68010404,0.00000782,0.00000938,0.00001074,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00068330,161090.23007303,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006161,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00360267,1.00000000,NA,0.00025277,0.00000347
112,1,MS,3,0.00137502,3.01710896,0.89502577,1.00000000,0.09000000,0.00001097,0.04596237,22.00000000,26.50051104,17.55217672,0.01933057,0.03167997,0.14962478,0.00000000,0.00000000,0.00000000,0.00004019,481.23018269,0.00000000,6.59543624,3997011.46025572,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1025571.46025572,False,0.09760212,0.10718033,0.12828823,0.12280000,0.00400000,0.00001096,0.00220253,True,True,False,1731571.46025572,0.02895000,1800.00000000,0.00220385,1.00000000,10.80041531,0.00000000,0.03068611,3.51492635,0.13788711
112,1,MS,4,0.00086985,3.01713395,1.30748158,NA,0.15755667,0.00000456,0.02907616,18.24149847,26.50033420,25.14934740,0.02109465,0.02472479,0.06186338,0.00000002,0.00000000,0.00000000,0.00003506,481.23018269,-0.00000002,5.51347716,3449091.46025572,0.00001473,NA,NA,0.02895000,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10009383,0.03742534,0.13442601,0.13310000,0.00465231,0.00000456,0.00091124,True,True,False,918571.46025572,0.02893529,1825.13339699,0.00091147,1.50000000,6.52530710,0.20959929,0.03433218,1.45369357,0.08722848
112,1,MS,5,0.00003500,0.09261948,2.24059594,NA,NA,0.00000016,0.00116985,NA,26.50066609,53.82131881,0.00158905,0.00119193,0.00211238,0.00000008,-0.00000002,0.00000000,0.00000806,481.23018269,-0.00000010,0.09261948,2901171.46025572,0.00007363,NA,NA,0.02893529,0.00000000,0.00000040,True,False,False,0.00000000,False,0.10365593,0.00393278,0.14468041,0.14462076,NA,0.00000015,0.00003072,False,True,False,120597.65709074,0.02886175,1845.49604801,0.00003112,2.00000000,0.38176189,1.00000000,0.04096482,0.04962993,0.00350954
112,1,MS,6,0.00000151,0.01775956,3.77878339,NA,NA,0.00000002,0.00005041,NA,26.50074071,53.83051688,0.00021506,0.00023535,0.00029478,0.00000000,0.00000000,0.00000000,0.00000073,0.00000000,0.00000000,0.01775956,2353251.46025572,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00093986,NA,NA,NA,0.00000002,0.00000434,False,True,False,0.00000000,0.02900000,1813.20627317,0.00000434,2.50000000,0.08982774,1.00000000,NA,0.00692428,0.00015124
112,1,MS,7,0.00000047,0.00609035,3.85534485,NA,NA,0.00000001,0.00001585,NA,26.50080127,53.83336140,0.00007228,0.00008039,0.00009922,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.00609035,1805331.46025572,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00039957,NA,NA,NA,0.00000001,0.00000146,False,True,False,0.00000000,0.02900000,NA,0.00000146,3.00000000,0.03084665,1.00000000,NA,0.00233057,0.00004754
112,1,MS,8,0.00000018,0.00264977,3.97035947,NA,NA,0.00000000,0.00000593,NA,26.50083478,53.83496863,0.00003082,0.00003510,0.00004241,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00264977,1257411.46025572,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020183,NA,NA,NA,0.00000000,0.00000062,False,True,False,0.00000000,0.02900000,NA,0.00000062,3.00000000,0.01357695,1.00000000,NA,0.00099607,0.00001779
112,1,MS,9,0.00000006,0.00099829,4.07616995,NA,NA,0.00000000,0.00000198,NA,26.50086465,53.83634233,0.00001143,0.00001329,0.00001576,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00099829,709491.46025572,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008797,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00517954,1.00000000,NA,0.00037013,0.00000594
112,1,MS,10,0.00000003,0.00068744,4.20255473,NA,NA,0.00000000,0.00000113,NA,26.50087305,53.83677673,0.00000771,0.00000919,0.00001066,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00068744,161571.46025572,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006165,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00361048,1.00000000,NA,0.00025025,0.00000338
113,1,MS,3,0.00134964,3.12942457,0.92063305,1.00000000,0.09000000,0.00001097,0.04511397,22.00000000,26.98986123,17.90188131,0.01953616,0.04436505,0.14838264,0.00000000,0.00000000,0.00000000,0.00003944,473.21921651,0.00000000,6.63719767,3997484.67947223,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1026044.67947223,False,0.09760272,0.10721976,0.12828902,0.12280000,0.00400000,0.00001096,0.00220298,True,True,False,1732044.67947223,0.02895000,1800.00000000,0.00220430,1.00000000,10.82162963,0.00000000,0.03068630,3.47808834,0.13534191
113,1,MS,4,0.00085606,3.12942827,1.34357031,NA,0.15755667,0.00000456,0.02861528,18.24149847,26.98983547,25.64214741,0.02154518,0.02566550,0.06143045,0.00000002,0.00000000,0.00000000,0.00003443,473.21921651,-0.00000002,5.52895703,3449564.67947223,0.00001474,NA,NA,0.02895000,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10009434,0.03745977,0.13442670,0.13310000,0.00465231,0.00000456,0.00091263,True,True,False,919044.67947223,0.02893527,1825.13339699,0.00091286,1.50000000,6.54035855,0.20938116,0.03433236,1.44037348,0.08584583
113,1,MS,5,0.00003441,0.09345380,2.30344005,NA,NA,0.00000016,0.00115013,NA,26.99018910,54.89337052,0.00162569,0.00123364,0.00210090,0.00000008,-0.00000002,0.00000000,0.00000793,473.21921651,-0.00000010,0.09345380,2901644.67947223,0.00007371,NA,NA,0.02893527,0.00000000,0.00000040,True,False,False,0.00000000,False,0.10365593,0.00394071,0.14468056,0.14462076,NA,0.00000015,0.00003081,False,True,False,121070.87630725,0.02886165,1845.36702239,0.00003121,2.00000000,0.38340859,1.00000000,0.04096482,0.04925228,0.00345040
113,1,MS,6,0.00000148,0.01787591,3.88596070,NA,NA,0.00000002,0.00004946,NA,26.99026907,54.90298179,0.00021949,0.00024206,0.00029255,0.00000000,0.00000000,0.00000000,0.00000071,0.00000000,0.00000000,0.01787591,2353724.67947223,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094057,NA,NA,NA,0.00000002,0.00000435,False,True,False,0.00000000,0.02900000,1812.35307568,0.00000435,2.50000000,0.09005016,1.00000000,NA,0.00685692,0.00014837
113,1,MS,7,0.00000047,0.00612951,3.96473425,NA,NA,0.00000001,0.00001555,NA,26.99033284,54.90594846,0.00007376,0.00008266,0.00009847,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.00612951,1805804.67947223,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00039986,NA,NA,NA,0.00000001,0.00000146,False,True,False,0.00000000,0.02900000,NA,0.00000146,3.00000000,0.03092140,1.00000000,NA,0.00230775,0.00004664
113,1,MS,8,0.00000017,0.00266652,4.08315556,NA,NA,0.00000000,0.00000582,NA,26.99036813,54.90762482,0.00003145,0.00003608,0.00004208,0.00000000,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00266652,1257884.67947223,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020197,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01360882,1.00000000,NA,0.00098621,0.00001745
113,1,MS,9,0.00000006,0.00100454,4.19202929,NA,NA,0.00000000,0.00000194,NA,26.99039958,54.90905744,0.00001166,0.00001366,0.00001564,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00100454,709964.67947223,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008802,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00519136,1.00000000,NA,0.00036644,0.00000582
113,1,MS,10,0.00000003,0.00069166,4.32216254,NA,NA,0.00000000,0.00000111,NA,26.99040843,54.90951059,0.00000786,0.00000944,0.00001057,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00069166,162044.67947223,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006169,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00361845,1.00000000,NA,0.00024772,0.00000332
114,1,MS,3,0.00134876,3.24407095,0.94697758,1.00000000,0.09000000,0.00001097,0.04508453,22.00000000,8.40514895,18.26203836,0.01873997,-0.01043352,0.14719954,0.00000000,0.00000000,0.00000000,0.00003940,473.79142838,0.00000000,6.63932913,3997958.47090061,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1026518.47090061,False,0.09760327,0.10725916,0.12828973,0.12280000,0.00400000,0.00001097,0.00220342,True,True,False,1732518.47090061,0.02895000,1800.00000000,0.00220474,1.00000000,10.84357096,0.00000000,0.03068647,3.44348919,0.13525360
114,1,MS,4,0.00085777,3.24419750,1.38065972,NA,0.15755667,0.00000457,0.02867225,18.24149847,27.49647299,26.14923291,0.02203123,0.02775806,0.06101968,0.00000002,-0.00000000,0.00000000,0.00003443,473.79142838,-0.00000002,5.54479612,3450038.47090061,0.00001476,NA,NA,0.02895000,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10009480,0.03749420,0.13442732,0.13310000,0.00465231,0.00000457,0.00091402,True,True,False,919518.47090061,0.02893526,1825.13339699,0.00091426,1.50000000,6.55584436,0.20916285,0.03433252,1.42787454,0.08601675
114,1,MS,5,0.00003444,0.09430633,2.36811228,NA,NA,0.00000016,0.00115113,NA,27.49687077,55.99673125,0.00166412,0.00130850,0.00209011,0.00000008,-0.00000002,0.00000000,0.00000793,473.79142838,-0.00000010,0.09430633,2902118.47090061,0.00007380,NA,NA,0.02893526,0.00000000,0.00000040,True,False,False,0.00000000,False,0.10365593,0.00394864,0.14468071,0.14462076,NA,0.00000015,0.00003091,False,True,False,121544.66773563,0.02886155,1845.22920334,0.00003131,2.00000000,0.38509280,1.00000000,0.04096482,0.04890119,0.00345340
114,1,MS,6,0.00000148,0.01799454,3.99612964,NA,NA,0.00000002,0.00004939,NA,27.49696018,56.00677758,0.00022415,0.00025338,0.00029043,0.00000000,0.00000000,0.00000000,0.00000071,0.00000000,0.00000000,0.01799454,2354198.47090061,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094128,NA,NA,NA,0.00000002,0.00000435,False,True,False,0.00000000,0.02900000,1811.43915221,0.00000435,2.50000000,0.09027710,1.00000000,NA,0.00679354,0.00014818
114,1,MS,7,0.00000046,0.00616944,4.07717356,NA,NA,0.00000001,0.00001553,NA,27.49702854,56.00987279,0.00007532,0.00008649,0.00009775,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.00616944,1806278.47090061,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040014,NA,NA,NA,0.00000001,0.00000146,False,True,False,0.00000000,0.02900000,NA,0.00000146,3.00000000,0.03099766,1.00000000,NA,0.00228628,0.00004658
114,1,MS,8,0.00000017,0.00268358,4.19909347,NA,NA,0.00000000,0.00000581,NA,27.49706640,56.01162190,0.00003211,0.00003772,0.00004177,0.00000000,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00268358,1258358.47090061,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020210,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01364133,1.00000000,NA,0.00097693,0.00001743
114,1,MS,9,0.00000006,0.00101090,4.31111119,NA,NA,0.00000000,0.00000194,NA,27.49710009,56.01311651,0.00001190,0.00001428,0.00001552,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00101090,710438.47090061,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008808,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00520341,1.00000000,NA,0.00036296,0.00000582
114,1,MS,10,0.00000003,0.00069596,4.44509418,NA,NA,0.00000000,0.00000110,NA,27.49710960,56.01358940,0.00000803,0.00000986,0.00001049,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00069596,162518.47090061,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006172,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00362657,1.00000000,NA,0.00024534,0.00000331
115,1,MS,3,0.00134794,3.42347071,0.99136321,1.00000000,0.09000000,0.00001098,0.04505719,22.00000000,28.49843487,18.95935510,0.01857370,0.05974827,0.14604445,0.00000000,0.00000000,0.00000000,0.00003936,474.36364025,0.00000000,6.68469527,3998432.83454086,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1026992.83454086,False,0.09760376,0.10729852,0.12829038,0.12280000,0.00400000,0.00001097,0.00220387,True,True,False,1732992.83454086,0.02895000,1800.00000000,0.00220519,1.00000000,10.86693397,0.00000000,0.03068662,3.40783137,0.13517156
115,1,MS,4,0.00085949,3.42345041,1.44394864,NA,0.15755667,0.00000458,0.02872998,18.24149847,28.49857235,27.13858614,0.02291996,0.02813004,0.06061934,0.00000002,0.00000000,0.00000000,0.00003443,474.36364025,-0.00000002,5.56140939,3450512.83454086,0.00001478,NA,NA,0.02895000,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10009523,0.03752863,0.13442789,0.13310000,0.00465231,0.00000458,0.00091542,True,True,False,919992.83454086,0.02893524,1825.13339699,0.00091565,1.50000000,6.57217809,0.20894435,0.03433266,1.41502525,0.08618994
115,1,MS,5,0.00003447,0.09519291,2.47790226,NA,NA,0.00000016,0.00115212,NA,28.49898544,58.13398243,0.00173339,0.00134420,0.00207964,0.00000008,-0.00000002,0.00000000,0.00000794,474.36364025,-0.00000010,0.09519291,2902592.83454086,0.00007388,NA,NA,0.02893524,0.00000000,0.00000040,True,False,False,0.00000000,False,0.10365593,0.00395659,0.14468084,0.14462076,NA,0.00000015,0.00003100,False,True,False,122019.03137589,0.02886144,1845.08307268,0.00003141,2.00000000,0.38684543,1.00000000,0.04096482,0.04853647,0.00345637
115,1,MS,6,0.00000148,0.01811763,4.18220602,NA,NA,0.00000002,0.00004933,NA,28.49908009,58.14479866,0.00023292,0.00026029,0.00028836,0.00000000,0.00000000,0.00000000,0.00000071,0.00000000,0.00000000,0.01811763,2354672.83454086,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094200,NA,NA,NA,0.00000002,0.00000435,False,True,False,0.00000000,0.02900000,1810.46875262,0.00000435,2.50000000,0.09051269,1.00000000,NA,0.00672854,0.00014800
115,1,MS,7,0.00000046,0.00621086,4.26705354,NA,NA,0.00000001,0.00001551,NA,28.49915282,58.14812490,0.00007826,0.00008885,0.00009705,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.00621086,1806752.83454086,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040043,NA,NA,NA,0.00000001,0.00000147,False,True,False,0.00000000,0.02900000,NA,0.00000147,3.00000000,0.03107682,1.00000000,NA,0.00226426,0.00004652
115,1,MS,8,0.00000017,0.00270129,4.39478450,NA,NA,0.00000000,0.00000580,NA,28.49919308,58.15000469,0.00003336,0.00003875,0.00004146,0.00000000,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00270129,1258832.83454086,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020223,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01367508,1.00000000,NA,0.00096741,0.00001740
115,1,MS,9,0.00000006,0.00101750,4.51206572,NA,NA,0.00000000,0.00000194,NA,28.49922893,58.15161077,0.00001237,0.00001467,0.00001540,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00101750,710912.83454086,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008814,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00521592,1.00000000,NA,0.00035940,0.00000581
115,1,MS,10,0.00000003,0.00070042,4.65244008,NA,NA,0.00000000,0.00000110,NA,28.49923904,58.15211907,0.00000834,0.00001013,0.00001041,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00070042,162992.83454086,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006176,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00363500,1.00000000,NA,0.00024291,0.00000331
116,1,MS,3,0.00136328,3.51834128,1.01084620,1.00000000,0.09000000,0.00001098,0.04557001,22.00000000,28.77000001,19.17955377,0.01757846,0.06584327,0.14498000,0.00000000,0.00000000,0.00000000,0.00003979,480.65797082,0.00000000,6.73037772,3998913.49251168,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1027473.49251168,False,0.09760421,0.10733831,0.12829097,0.12280000,0.00400000,0.00001097,0.00220432,True,True,False,1733473.49251168,0.02895000,1800.00000000,0.00220564,1.00000000,10.89053943,0.00000000,0.03068676,3.37300521,0.13671002
116,1,MS,4,0.00087159,3.51830925,1.47085830,NA,0.15755667,0.00000459,0.02913421,18.24149847,28.77021371,27.44443958,0.02325157,0.02884170,0.06025647,0.00000002,0.00000000,0.00000000,0.00003485,480.65797082,-0.00000002,5.57813241,3450993.49251168,0.00001479,NA,NA,0.02895000,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10009561,0.03756348,0.13442840,0.13310000,0.00465231,0.00000458,0.00091683,True,True,False,920473.49251168,0.02893522,1825.13339699,0.00091706,1.50000000,6.58869042,0.20872304,0.03433279,1.40244287,0.08740262
116,1,MS,5,0.00003491,0.09609099,2.52537196,NA,NA,0.00000016,0.00116685,NA,28.77064508,58.80809743,0.00175990,0.00137599,0.00207044,0.00000009,-0.00000002,0.00000000,0.00000804,480.65797082,-0.00000010,0.09609099,2903073.49251168,0.00007397,NA,NA,0.02893522,0.00000000,0.00000040,True,False,False,0.00000000,False,0.10365593,0.00396463,0.14468096,0.14462076,NA,0.00000016,0.00003110,False,True,False,122499.68934671,0.02886134,1844.92658651,0.00003150,2.00000000,0.38862352,1.00000000,0.04096482,0.04818026,0.00350056
116,1,MS,6,0.00000149,0.01824207,4.26315006,NA,NA,0.00000002,0.00004986,NA,28.77074435,58.81923704,0.00023592,0.00026514,0.00028647,0.00000000,0.00000000,0.00000000,0.00000072,0.00000000,0.00000000,0.01824207,2355153.49251168,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094272,NA,NA,NA,0.00000002,0.00000436,False,True,False,0.00000000,0.02900000,1809.42874595,0.00000436,2.50000000,0.09075113,1.00000000,NA,0.00666483,0.00014959
116,1,MS,7,0.00000047,0.00625274,4.34967033,NA,NA,0.00000001,0.00001567,NA,28.77081968,58.82265646,0.00007926,0.00009049,0.00009640,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.00625274,1807233.49251168,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040072,NA,NA,NA,0.00000001,0.00000147,False,True,False,0.00000000,0.02900000,NA,0.00000147,3.00000000,0.03115693,1.00000000,NA,0.00224268,0.00004701
116,1,MS,8,0.00000018,0.00271919,4.48001086,NA,NA,0.00000000,0.00000586,NA,28.77086140,58.82458904,0.00003378,0.00003946,0.00004119,0.00000000,0.00000000,0.00000000,0.00000013,0.00000000,0.00000000,0.00271919,1259313.49251168,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020237,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01370922,1.00000000,NA,0.00095808,0.00001759
116,1,MS,9,0.00000006,0.00102417,4.59961049,NA,NA,0.00000000,0.00000196,NA,28.77089852,58.82624004,0.00001252,0.00001493,0.00001530,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00102417,711393.49251168,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008820,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00522858,1.00000000,NA,0.00035590,0.00000587
116,1,MS,10,0.00000003,0.00070493,4.74285828,NA,NA,0.00000000,0.00000111,NA,28.77090901,58.82676269,0.00000844,0.00001031,0.00001034,0.00000000,0.00000000,0.00000000,0.00000004,0.00000000,0.00000000,0.00070493,163473.49251168,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00006180,NA,NA,NA,0.00000000,0.00000016,False,True,False,0.00000000,0.02900000,NA,0.00000016,3.00000000,0.00364353,1.00000000,NA,0.00024052,0.00000334
117,1,MS,3,0.00137696,3.53189715,1.02176939,1.00000000,0.09000000,0.00001098,0.04602728,22.00000000,0.00000342,19.60428670,-0.00387051,-1.62270259,0.14744540,0.00000000,0.00000000,0.00000000,0.00004018,486.38008952,0.00000000,6.72067282,3999399.87260120,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,1027959.87260120,False,0.09760461,0.10737849,0.12829150,0.12280000,0.00400000,0.00001097,0.00220478,True,True,False,1733959.87260120,0.02895000,1800.00000000,0.00220610,1.00000000,10.91470536,0.00000000,0.03068689,3.39133791,0.13808184
117,1,MS,4,0.00088268,3.53581829,1.48524741,NA,0.15755667,0.00000459,0.02950512,18.24149847,29.11221055,28.03506446,0.02454051,0.05809611,0.06134150,0.00000002,-0.00000000,0.00000000,0.00003522,486.38008952,-0.00000002,5.59424880,3451479.87260120,0.00001481,NA,NA,0.02895000,0.00000000,0.00000023,True,False,False,0.00000000,False,0.10009595,0.03759870,0.13442887,0.13310000,0.00465231,0.00000459,0.00091826,True,True,False,920959.87260120,0.02893521,1825.13339699,0.00091849,1.50000000,6.60554071,0.20849917,0.03433291,1.41028943,0.08851536
117,1,MS,5,0.00003531,0.09699673,2.55142794,NA,NA,0.00000016,0.00118022,NA,29.11321981,60.09381220,0.00182654,0.00224259,0.00211107,0.00000009,-0.00000002,0.00000000,0.00000814,486.38008952,-0.00000010,0.09699673,2903559.87260120,0.00007405,NA,NA,0.02893521,0.00000000,0.00000041,True,False,False,0.00000000,False,0.10365593,0.00397277,0.14468106,0.14462076,NA,0.00000016,0.00003120,False,True,False,122986.06943623,0.02886124,1844.75990038,0.00003160,2.00000000,0.39043826,1.00000000,0.04096482,0.04852744,0.00354065
117,1,MS,6,0.00000151,0.01836728,4.30791166,NA,NA,0.00000002,0.00005033,NA,29.11342671,60.10534099,0.00024451,0.00038524,0.00029146,0.00000000,0.00000000,0.00000000,0.00000073,0.00000000,0.00000000,0.01836728,2355639.87260120,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00094344,NA,NA,NA,0.00000002,0.00000436,False,True,False,0.00000000,0.02900000,1808.32095831,0.00000436,2.50000000,0.09099401,1.00000000,NA,0.00669836,0.00015100
117,1,MS,7,0.00000047,0.00629487,4.39536971,NA,NA,0.00000001,0.00001582,NA,29.11353768,60.10887987,0.00008215,0.00013091,0.00009808,0.00000000,0.00000000,0.00000000,0.00000029,0.00000000,0.00000000,0.00629487,1807719.87260120,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00040102,NA,NA,NA,0.00000001,0.00000147,False,True,False,0.00000000,0.02900000,NA,0.00000147,3.00000000,0.03123853,1.00000000,NA,0.00225382,0.00004745
117,1,MS,8,0.00000018,0.00273720,4.52721586,NA,NA,0.00000000,0.00000592,NA,29.11359949,60.11087997,0.00003501,0.00005673,0.00004190,0.00000000,0.00000000,0.00000000,0.00000014,0.00000000,0.00000000,0.00273720,1259799.87260120,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00020250,NA,NA,NA,0.00000000,0.00000063,False,True,False,0.00000000,0.02900000,NA,0.00000063,3.00000000,0.01374400,1.00000000,NA,0.00096274,0.00001775
117,1,MS,9,0.00000006,0.00103087,4.64811804,NA,NA,0.00000000,0.00000197,NA,29.11365387,60.11258865,0.00001298,0.00002135,0.00001556,0.00000000,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00103087,711879.87260120,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00008825,NA,NA,NA,0.00000000,0.00000023,False,True,False,0.00000000,0.02900000,NA,0.00000023,3.00000000,0.00524147,1.00000000,NA,0.00035760,0.00000592
