t,plant,axis,metamer,organ,element,Ag,Amino_Acids_import,An,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,N_content_total,Nitrates_import,Nresidual,Nstruct,PARa,PARa_prim,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,Rd,Regul_S_Fructan,S_Amino_Acids,S_Fructan,S_Proteins,S_Starch,S_Sucrose,Total_Organic_Nitrogen,Tr,Transpiration,Ts,Wmax,age,amino_acids,area_prim,cytokinins,cytokinins_import,fructan,green_area,gs,height,is_growing,is_over,length,max_mstruct,max_proteins,mstruct,nb_replications,nitrates,proteins,senesced_length_element,senesced_mstruct,starch,sucrose,sum_respi,triosesP,width
72,1,MS,1,sheath,StemElement,0.66083254,0.01743015,0.83912875,0.05289684,1.74469266,14.34356817,0.69602243,0.02694689,0.32519257,0.02227492,0.01565642,0.00000000,0.00000855,38.68948243,NA,0.63901331,0.01549985,0.00000334,0.00773657,0.00809245,0.00000010,9.15579922,0.00002931,1.51983716,22.89021986,320.40452231,2.72796879,0.12267163,0.00003295,5.07810309,NA,258.01044808,0.21258630,NA,0.07802617,0.00198790,0.05289684,0.00026861,0.14291082,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00005301,1.90466820,0,0.00000000,0.06029836,3.37909484,0.02323976,0.00009650,0.00300000
72,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.76885794,6.88833497,0.00000000,0.42147788,0.02636592,-0.04176824,0.07145190,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.05982751,0.00000000,0.01500000,0.00000000,3.43625629,1.30392404,0.00000000,0.00000000,24.66351126,0.00000000,0.00000000,4.96700000,0.00330000,178.01044808,0.48192864,NA,0.13366864,0.00000000,0.76885794,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,22.45301119,0,0.00000000,0.00000000,7.03332746,0.05982751,0.00000000,0.00255729
72,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.47992161,3.89150469,0.00000000,0.14605669,0.00675095,-0.00357002,0.02682134,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01071953,0.00000000,0.01500000,0.00000000,3.50016910,1.12020562,0.00000000,0.00000000,4.36121272,0.00000000,0.00000000,4.96700000,NA,178.01044808,0.18475907,NA,0.02183118,0.00000000,6.29686188,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.36216793,0,0.00000000,0.00000000,3.39484937,0.01071953,0.00000000,0.00300000
72,1,MS,2,sheath,StemElement,0.87744466,0.00028776,1.11105521,0.00197223,2.63244162,13.95399205,0.58248184,0.00056709,0.01097523,0.02757503,0.00025847,0.00000000,0.00000020,34.72504668,NA,0.01488550,0.00025589,0.00000000,0.00020751,0.01387385,0.00000003,6.46184047,0.00000883,1.15934664,23.42150814,327.26263167,0.07877673,0.11543642,0.00000054,4.91369312,NA,178.01044808,0.00339307,NA,0.00152744,0.00003282,0.00197223,0.00000471,0.14376857,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000086,0.06109794,0,0.00000000,0.00137218,0.06890330,0.00046340,0.00000231,0.00300000
72,1,MS,3,blade,LeafElement1,4.61950389,0.02346089,4.54133444,0.84144375,3.64404146,31.73649198,0.95039951,0.05694849,3.31904094,NA,0.02107345,0.00000000,0.00002523,84.55475769,NA,3.80732411,0.02086272,0.00010030,0.07154445,0.07816945,0.00000000,4.18399342,0.00000057,0.89741525,54.26464694,687.76331335,28.22517502,0.19372309,0.00004435,5.36457527,0.00400000,98.01044808,0.30717056,NA,0.31381365,0.00267570,0.84144375,0.00022894,0.17927075,0.06115524,True,False,0.07555098,0.00503668,0.00000000,0.00503668,1.00000000,0.00003879,26.11590665,0,0.00000000,0.39296676,7.56129197,0.09250747,0.00067643,0.00300054
72,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.00925929,1.21553630,0.00000000,2.14033342,0.00000361,-0.00644848,NA,0.00000000,0.00000000,0.00000047,NA,NA,0.00000000,0.00000000,0.00000000,0.00204426,0.00000000,0.01500000,0.00000000,3.51030054,0.89604574,0.00000000,0.00000000,0.83133792,0.00000000,0.00000000,4.96700000,0.00465231,12.31964209,0.00577796,NA,0.01331886,0.00000000,0.00925929,0.00000520,0.00000000,NA,True,False,0.00622767,0.00009492,0.00000000,0.00009492,1.50000000,0.00000000,0.79165943,0,0.00000000,0.00000000,0.14186656,0.00204426,0.00000000,0.00092846
72,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.77838438,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001364,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
72,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.77838438,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00006821,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
73,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.59078956,6.71987663,0.00000000,0.35230838,0.02166067,-0.06593859,0.06039002,0.00000000,0.00000000,0.00002050,107.86289179,NA,0.00000000,0.00000000,0.00000000,0.04341916,0.00000000,0.01500000,0.00000000,3.47209455,1.29457103,0.00000000,0.00000000,17.69308047,0.00000000,0.00000000,5.11400000,0.00300000,258.22216647,0.40021649,NA,0.09404103,0.00000000,0.59078956,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,15.82857827,0,0.00000000,0.00000000,5.98457528,0.04341916,0.00000000,0.00232481
73,1,MS,1,sheath,StemElement,0.69247757,0.02354903,0.88016614,0.05280651,1.72818455,17.42089775,0.71528251,0.03262250,0.39806212,0.02233468,0.02115064,0.00000000,0.00000855,45.72393380,NA,0.66961349,0.02093914,0.00000408,0.00803081,0.00762561,0.00000006,12.36879726,0.00001674,1.60204585,23.39422112,327.12821120,2.74235983,0.16571180,0.00004451,5.23001544,NA,258.22216647,0.22726565,NA,0.07950015,0.00268706,0.05280651,0.00026861,0.14299449,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00007051,1.90437989,0,0.00000000,0.07260928,3.56457975,0.02897403,0.00009778,0.00300000
73,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.78184497,6.99256332,0.00000000,0.41862526,0.02635836,-0.08075487,0.07137549,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.06029757,0.00000000,0.01500000,0.00000000,3.45938309,1.31695906,0.00000000,0.00000000,24.63706848,0.00000000,0.00000000,5.11400000,0.00330000,178.22216647,0.48285045,NA,0.13162957,0.00000000,0.78184497,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,22.42564660,0,0.00000000,0.00000000,7.01634520,0.06029757,0.00000000,0.00255729
73,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.51571073,3.92282486,0.00000000,0.14506816,0.00658366,-0.02379126,0.02677938,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01081617,0.00000000,0.01500000,0.00000000,3.53214535,1.12839081,0.00000000,0.00000000,4.35452255,0.00000000,0.00000000,5.11400000,NA,178.22216647,0.18444118,NA,0.02149815,0.00000000,6.29444387,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.35579565,0,0.00000000,0.00000000,3.39711085,0.01081617,0.00000000,0.00300000
73,1,MS,2,sheath,StemElement,0.94868846,0.00039992,1.20329923,0.00197216,2.62423029,17.68403389,0.59594218,0.00069390,0.01214001,0.02757215,0.00035919,0.00000000,0.00000020,41.03869155,NA,0.01609412,0.00035559,0.00000000,0.00021215,0.01296804,0.00000003,8.97965028,0.00000672,1.21256487,24.98537837,347.55519774,0.07888916,0.16040730,0.00000076,5.03531724,NA,178.22216647,0.00356320,NA,0.00154938,0.00004563,0.00197216,0.00000471,0.14698943,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000113,0.06104025,0,0.00000000,0.00172412,0.07087391,0.00056774,0.00000244,0.00300000
73,1,MS,3,blade,LeafElement1,5.28177353,0.03283932,5.20412906,0.83739968,3.66791011,42.29377749,0.95983441,0.07340353,3.81211799,NA,0.02949475,0.00000000,0.00002528,99.92835004,NA,4.36265726,0.02919980,0.00011545,0.07348280,0.07764446,0.00000000,5.84323368,0.00000039,0.91000966,63.23973891,781.65093887,28.27028946,0.27053396,0.00006207,5.56017773,0.00400000,98.22216647,0.30989996,NA,0.31490680,0.00374713,0.83739968,0.00022944,0.19152788,0.06122376,True,False,0.07567999,0.00504768,0.00000000,0.00504768,1.00000000,0.00004950,26.15436581,0,0.00000000,0.52034749,7.74780010,0.10279806,0.00078409,0.00300047
73,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.00960298,1.23525281,0.00000000,2.14881869,-0.00002317,-0.00726847,NA,0.00000000,0.00000000,0.00000049,NA,NA,0.00000000,0.00000000,0.00000000,0.00213745,0.00000000,0.01500000,0.00000000,3.59992644,0.90824663,0.00000000,0.00000000,0.85071946,0.00000000,0.00000000,5.11400000,0.00465231,12.53136048,0.00596514,NA,0.01360296,0.00000000,0.00960298,0.00000534,0.00000000,NA,True,False,0.00633321,0.00009740,0.00000000,0.00009740,1.50000000,0.00000000,0.80997015,0,0.00000000,0.00000000,0.14875107,0.00213745,0.00000000,0.00093355
73,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.99010277,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001369,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
73,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.99010277,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00006846,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
74,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.60272885,6.80727727,0.00000000,0.34987847,0.02167915,-0.08669262,0.06031583,0.00000000,0.00000000,0.00002050,91.26860070,NA,0.00000000,0.00000000,0.00000000,0.04407676,0.00000000,0.01500000,0.00000000,3.50925486,1.30760552,0.00000000,0.00000000,17.67134441,0.00000000,0.00000000,5.32800000,0.00300000,258.43813672,0.40102038,NA,0.09259502,0.00000000,0.60272885,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,15.80603832,0,0.00000000,0.00000000,6.00060690,0.04407676,0.00000000,0.00232481
74,1,MS,1,sheath,StemElement,0.66638521,0.02357506,0.84615416,0.05271632,1.71225024,19.13075875,0.73464957,0.03667691,0.44037795,0.02245265,0.02125211,0.00000000,0.00000855,38.68948243,NA,0.64438265,0.02103959,0.00000452,0.00812285,0.00818586,0.00000004,12.42813640,0.00001274,1.66051705,22.30836971,313.26217590,2.75198855,0.16658472,0.00004475,5.12697708,NA,258.43813672,0.23703304,NA,0.08095554,0.00270244,0.05271632,0.00026861,0.13720128,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00007345,1.90424122,0,0.00000000,0.07905508,3.67350627,0.02916696,0.00009244,0.00300000
74,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.79491431,7.09736624,0.00000000,0.41573796,0.02645917,-0.10511982,0.07129897,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.06119816,0.00000000,0.01500000,0.00000000,3.49455950,1.33089396,0.00000000,0.00000000,24.61057501,0.00000000,0.00000000,5.32800000,0.00330000,178.43813672,0.48417072,NA,0.12960559,0.00000000,0.79491431,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,22.39783287,0,0.00000000,0.00000000,7.03032192,0.06119816,0.00000000,0.00255729
74,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.53263656,3.95422189,0.00000000,0.14406761,0.00646709,-0.03496957,0.02673830,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01099085,0.00000000,0.01500000,0.00000000,3.57673762,1.13754617,0.00000000,0.00000000,4.34797814,0.00000000,0.00000000,5.32800000,NA,178.43813672,0.18432065,NA,0.02116759,0.00000000,6.29222339,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.34937177,0,0.00000000,0.00000000,3.41467565,0.01099085,0.00000000,0.00300000
74,1,MS,2,sheath,StemElement,0.87966891,0.00040178,1.11382690,0.00197208,2.61613449,19.48412772,0.60953660,0.00075648,0.01195546,0.02761160,0.00036219,0.00000000,0.00000020,34.72504668,NA,0.01492323,0.00035857,0.00000000,0.00021258,0.01395375,0.00000003,9.05483066,0.00000715,1.24384922,22.84069958,320.17804963,0.07891634,0.16182597,0.00000076,4.97485007,NA,178.43813672,0.00364606,NA,0.00157119,0.00004606,0.00197208,0.00000471,0.13781188,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000122,0.06098456,0,0.00000000,0.00188340,0.07157842,0.00057115,0.00000221,0.00300000
74,1,MS,3,blade,LeafElement1,4.61608098,0.03074767,4.53752799,0.83338233,3.69564697,46.22520426,0.96859332,0.06989144,3.38733995,NA,0.02771797,0.00000000,0.00002534,84.55475769,NA,3.82128608,0.02744079,0.00010282,0.07361720,0.07855299,0.00000000,5.47904892,0.00000057,0.92173431,53.68434208,683.48392098,28.31603237,0.25379139,0.00005836,5.44928120,0.00400000,98.43813672,0.31222962,NA,0.31576792,0.00352465,0.83338233,0.00022995,0.17082968,0.06129521,True,False,0.07581183,0.00505890,0.00000000,0.00505890,1.00000000,0.00005104,26.19376970,0,0.00000000,0.56511476,7.88378143,0.10116082,0.00066059,0.00300040
74,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.00996311,1.25486508,0.00000000,2.15766192,-0.00001804,-0.00669623,NA,0.00000000,0.00000000,0.00000050,NA,NA,0.00000000,0.00000000,0.00000000,0.00223878,0.00000000,0.01500000,0.00000000,3.67507920,0.92004765,0.00000000,0.00000000,0.87073550,0.00000000,0.00000000,5.32800000,0.00465231,12.74733072,0.00615545,NA,0.01389912,0.00000000,0.00996311,0.00000548,0.00000000,NA,True,False,0.00644140,0.00009996,0.00000000,0.00009996,1.50000000,0.00000000,0.82887944,0,0.00000000,0.00000000,0.15510269,0.00223878,0.00000000,0.00093877
74,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.20607302,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001374,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
74,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.20607302,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00006871,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
75,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.61442254,6.71917145,0.00000000,0.33872998,0.02148401,-0.09847496,0.06024173,0.00000000,0.00000000,0.00002050,82.97145520,NA,0.00000000,0.00000000,0.00000000,0.04447430,0.00000000,0.01500000,0.00000000,3.46357277,1.28700961,0.00000000,0.00000000,17.64979076,0.00000000,0.00000000,5.43500000,0.00300000,258.65438512,0.40173481,NA,0.09119578,0.00000000,0.61442254,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,15.78377024,0,0.00000000,0.00000000,6.03213426,0.04447430,0.00000000,0.00232481
75,1,MS,1,sheath,StemElement,0.64110520,0.02489380,0.81355153,0.05262629,1.65019711,19.56002070,0.73654980,0.04007982,0.45586173,0.02253150,0.02250268,0.00000000,0.00000855,35.17225676,NA,0.61993733,0.02227765,0.00000468,0.00801926,0.00837822,0.00000004,13.15945936,0.00001141,1.66974004,21.14480556,297.70223886,2.76054452,0.17645815,0.00004740,4.79299923,NA,258.65438512,0.24559979,NA,0.08256941,0.00286396,0.05262629,0.00026861,0.13080843,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00008156,1.90423044,0,0.00000000,0.08222760,3.73140271,0.03030159,0.00008912,0.00300000
75,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.80768107,7.01872145,0.00000000,0.40249093,0.02629752,-0.11938107,0.07122230,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.06173872,0.00000000,0.01500000,0.00000000,3.44735962,1.31055172,0.00000000,0.00000000,24.58422470,0.00000000,0.00000000,5.43500000,0.00330000,178.65438512,0.48536129,NA,0.12764707,0.00000000,0.80768107,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,22.37029198,0,0.00000000,0.00000000,7.06268957,0.06173872,0.00000000,0.00255729
75,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.42481475,3.88453849,0.00000000,0.13947705,0.00629698,-0.04053757,0.02669811,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01109905,0.00000000,0.01500000,0.00000000,3.53590472,1.11791935,0.00000000,0.00000000,4.34160766,0.00000000,0.00000000,5.43500000,NA,178.65438512,0.18426009,NA,0.02084772,0.00000000,6.29014746,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.34306185,0,0.00000000,0.00000000,3.43996852,0.01109905,0.00000000,0.00300000
75,1,MS,2,sheath,StemElement,0.83073622,0.00042712,1.05077573,0.00197200,2.53778666,19.82821390,0.60867850,0.00080708,0.01141067,0.02762115,0.00038610,0.00000000,0.00000020,31.56822426,NA,0.01409311,0.00038224,0.00000000,0.00020860,0.01427071,0.00000003,9.65243316,0.00000811,1.24103484,21.24670510,299.03491576,0.07893875,0.17257553,0.00000081,4.66455925,NA,178.65438512,0.00372111,NA,0.00159613,0.00004914,0.00197200,0.00000471,0.13001377,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000139,0.06093192,0,0.00000000,0.00194983,0.07192031,0.00059084,0.00000209,0.00300000
75,1,MS,3,blade,LeafElement1,4.25619900,0.03121310,4.17824892,0.82938574,3.62698706,46.46372974,0.95301690,0.07037191,3.14632477,NA,0.02821499,0.00000000,0.00002540,76.86796155,NA,3.53119977,0.02793284,0.00009571,0.07252013,0.07795008,0.00000000,5.56492629,0.00000071,0.91047803,48.82810951,629.16526273,28.36232415,0.25787287,0.00005943,5.11999965,0.00400000,98.65438512,0.31483017,NA,0.31676857,0.00359098,0.82938574,0.00023046,0.15751653,0.06136820,True,False,0.07594396,0.00507015,0.00000000,0.00507015,1.00000000,0.00005547,26.23344509,0,0.00000000,0.57914434,7.99677754,0.10054869,0.00061229,0.00300033
75,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01032925,1.24160565,0.00000000,2.11221506,-0.00002307,-0.00639122,NA,0.00000000,0.00000000,0.00000051,NA,NA,0.00000000,0.00000000,0.00000000,0.00232275,0.00000000,0.01500000,0.00000000,3.64671862,0.90880479,0.00000000,0.00000000,0.89101822,0.00000000,0.00000000,5.43500000,0.00465231,12.96357913,0.00635459,NA,0.01420326,0.00000000,0.01032925,0.00000562,0.00000000,NA,True,False,0.00655018,0.00010257,0.00000000,0.00010257,1.50000000,0.00000000,0.84803077,0,0.00000000,0.00000000,0.16113013,0.00232275,0.00000000,0.00094402
75,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42232142,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001379,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
75,1,MS,5,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.42232142,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00006897,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
76,1,MS,1,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.62576361,6.57371471,0.00000000,0.32524133,0.02133702,-0.08873033,0.06016826,0.00000000,0.00000000,0.00002050,82.97145520,NA,0.00000000,0.00000000,0.00000000,0.04455728,0.00000000,0.01500000,0.00000000,3.38819830,1.25520903,0.00000000,0.00000000,17.62842011,0.00000000,0.00000000,5.44200000,0.00300000,258.86324245,0.40216072,NA,0.08985108,0.00000000,0.62576361,0.00019533,0.00000000,NA,False,False,0.08200000,0.00410677,4400.00000000,0.00410677,1.00000000,0.00000000,15.76197368,0,0.00000000,0.00000000,6.06171040,0.04455728,0.00000000,0.00232481
76,1,MS,1,sheath,StemElement,0.47282392,0.02010726,0.59531238,0.05253641,1.58696505,17.78821455,0.72724436,0.03918808,0.42002417,0.02260162,0.01822992,0.00000000,0.00000855,17.57561116,NA,0.45721232,0.01804900,0.00000431,0.00761551,0.01087213,0.00000005,10.66158822,0.00001405,1.62226248,15.11286466,216.86912850,2.75941057,0.14302073,0.00003842,4.10777331,NA,258.86324245,0.24441830,NA,0.08365538,0.00232228,0.05253641,0.00026861,0.10804852,0.01424321,False,False,0.02850000,0.00171000,1183.15614503,0.00171000,1.00000000,0.00008751,1.90427798,0,0.00000000,0.07673211,3.66966182,0.02566882,0.00006532,0.00300000
76,1,MS,2,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.82002281,6.87918421,0.00000000,0.38646324,0.02617938,-0.10926149,0.07114604,0.00000000,0.00000000,0.00002420,NA,NA,0.00000000,0.00000000,0.00000000,0.06184693,0.00000000,0.01500000,0.00000000,3.37103610,1.27873957,0.00000000,0.00000000,24.55803553,0.00000000,0.00000000,5.44200000,0.00330000,178.86324245,0.48618342,NA,0.12576488,0.00000000,0.82002281,0.00024107,0.00000000,NA,False,False,0.09200000,0.00483764,4888.13947272,0.00483764,1.00000000,0.00000000,22.34328068,0,0.00000000,0.00000000,7.09372742,0.06184693,0.00000000,0.00255729
76,1,MS,2,sheath,HiddenElement,0.00000000,0.00000000,0.00000000,4.28649220,3.78326687,0.00000000,0.13392291,0.00619496,-0.03261591,0.02665899,0.00000000,0.00000000,0.00001140,NA,NA,0.00000000,0.00000000,0.00000000,0.01112530,0.00000000,0.01500000,0.00000000,3.46281289,1.08902886,0.00000000,0.00000000,4.33536466,0.00000000,0.00000000,5.44200000,NA,178.86324245,0.18416208,NA,0.02054031,0.00000000,6.28822462,0.00024800,0.00000000,NA,False,False,0.02850000,0.00228000,1678.21735658,0.00228000,1.00000000,0.00000000,3.33691687,0,0.00000000,0.00000000,3.46196467,0.01112530,0.00000000,0.00300000
76,1,MS,2,sheath,StemElement,0.52211494,0.00033426,0.65097879,0.00197192,2.45318877,17.18231063,0.59867137,0.00073482,0.00843186,0.02762905,0.00030305,0.00000000,0.00000020,15.80859762,NA,0.00885747,0.00030041,0.00000000,0.00019747,0.01839934,0.00000007,7.58623138,0.00001914,1.19166948,12.68566616,183.59882321,0.07881356,0.13552180,0.00000064,4.08548929,NA,178.86324245,0.00364647,NA,0.00161089,0.00003861,0.00197192,0.00000471,0.09904758,0.02873631,False,False,0.00050000,0.00004000,1678.21735000,0.00004000,1.00000000,0.00000169,0.06088138,0,0.00000000,0.00173376,0.06973297,0.00049789,0.00000128,0.00300000
76,1,MS,3,blade,LeafElement1,2.30380484,0.02068656,2.20982233,0.82543752,3.54545815,38.50707941,0.92630524,0.05157714,1.77049449,NA,0.01875513,0.00000000,0.00002545,38.42205519,NA,1.91546975,0.01856881,0.00005398,0.06889145,0.09398251,0.00000002,3.69146772,0.00000392,0.88811048,24.48851691,340.24295071,28.40533371,0.17112887,0.00003952,4.37925784,0.00400000,98.86324245,0.31586207,NA,0.31660757,0.00238918,0.82543752,0.00023095,0.10669082,0.06142838,True,False,0.07607163,0.00508101,0.00000000,0.00508101,1.00000000,0.00006025,26.27154414,0,0.00000000,0.49355894,7.98987374,0.08751424,0.00031485,0.00300026
76,1,MS,4,blade,LeafElement1,0.00000000,0.00000000,0.00000000,0.01069413,1.21788954,0.00000000,2.05004351,0.00000659,-0.00421063,NA,0.00000000,0.00000000,0.00000053,NA,NA,0.00000000,0.00000000,0.00000000,0.00237396,0.00000000,0.01500000,0.00000000,3.55042580,0.88689958,0.00000000,0.00000000,0.91079644,0.00000000,0.00000000,5.44200000,0.00465231,13.17243646,0.00652440,NA,0.01449817,0.00000000,0.01069413,0.00000576,0.00000000,NA,True,False,0.00665562,0.00010513,0.00000000,0.00010513,1.50000000,0.00000000,0.86672509,0,0.00000000,0.00000000,0.16493837,0.00237396,0.00000000,0.00094910
76,1,MS,4,internode,HiddenElement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.63117875,0.00000000,NA,0.00000000,NA,0.00000000,0.00000000,NA,NA,True,False,0.00001384,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.00000000,0,0.00000000,0.00000000,0.00000000,NA,NA,NA
